object_id,natural_week,start_date,quantity
4_6_1_11,75,12/6/2020,282
4_6_1_11,74,12/13/2020,326
4_6_1_11,73,12/20/2020,295
4_6_1_11,72,12/27/2020,179
4_6_1_11,71,1/3/2021,283
4_6_1_11,70,1/10/2021,113
4_6_1_11,69,1/17/2021,67
4_6_1_11,68,1/24/2021,87
4_6_1_11,67,1/31/2021,116
4_6_1_11,66,2/7/2021,70
4_6_1_11,65,2/14/2021,100
4_6_1_11,64,2/21/2021,113
4_6_1_11,63,2/28/2021,107
4_6_1_11,62,3/7/2021,121
4_6_1_11,61,3/14/2021,112
4_6_1_11,60,3/21/2021,113
4_6_1_11,59,3/28/2021,125
4_6_1_11,58,4/4/2021,118
4_6_1_11,57,4/11/2021,119
4_6_1_11,56,4/18/2021,111
4_6_1_11,55,4/25/2021,127
4_6_1_11,54,5/2/2021,109
4_6_1_11,53,5/9/2021,125
4_6_1_11,52,5/16/2021,146
4_6_1_11,51,5/23/2021,116
4_6_1_11,50,5/30/2021,146
4_6_1_11,49,6/6/2021,109
4_6_1_11,48,6/13/2021,153
4_6_1_11,47,6/20/2021,112
4_6_1_11,46,6/27/2021,122
4_6_1_11,45,7/4/2021,171
4_6_1_11,44,7/11/2021,132
4_6_1_11,43,7/18/2021,116
4_6_1_11,42,7/25/2021,122
4_6_1_11,41,8/1/2021,100
4_6_1_11,40,8/8/2021,117
4_6_1_11,39,8/15/2021,129
4_6_1_11,38,8/22/2021,120
4_6_1_11,37,8/29/2021,152
4_6_1_11,36,9/5/2021,141
4_6_1_11,35,9/12/2021,151
4_6_1_11,34,9/19/2021,127
4_6_1_11,33,9/26/2021,128
4_6_1_11,32,10/3/2021,129
4_6_1_11,31,10/10/2021,137
4_6_1_11,30,10/17/2021,124
4_6_1_11,29,10/24/2021,148
4_6_1_11,28,10/31/2021,118
4_6_1_11,27,11/7/2021,154
4_6_1_11,26,11/14/2021,158
4_6_1_11,25,11/21/2021,146
4_6_1_11,24,11/28/2021,147
4_6_1_11,23,12/5/2021,243
4_6_1_11,22,12/12/2021,280
4_6_1_11,21,12/19/2021,328
4_6_1_11,20,12/26/2021,223
4_6_1_11,19,1/2/2022,285
4_6_1_11,18,1/9/2022,109
4_6_1_11,17,1/16/2022,74
4_6_1_11,16,1/23/2022,83
4_6_1_11,15,1/30/2022,89
4_6_1_11,14,2/6/2022,97
4_6_1_11,13,2/13/2022,111
4_6_1_11,12,2/20/2022,126
4_6_1_11,11,2/27/2022,107
4_6_1_11,10,3/6/2022,145
4_6_1_11,9,3/13/2022,131
4_6_1_11,8,3/20/2022,159
4_6_1_11,7,3/27/2022,166
4_6_1_11,6,4/3/2022,127
4_6_1_11,5,4/10/2022,112
4_6_1_11,4,4/17/2022,131
4_6_1_11,3,4/24/2022,170
4_6_1_11,2,5/1/2022,156
4_6_1_11,1,5/8/2022,128
4_6_1_12,157,5/12/2019,181
4_6_1_12,156,5/19/2019,280
4_6_1_12,155,5/26/2019,238
4_6_1_12,154,6/2/2019,265
4_6_1_12,153,6/9/2019,239
4_6_1_12,152,6/16/2019,248
4_6_1_12,151,6/23/2019,237
4_6_1_12,150,6/30/2019,318
4_6_1_12,149,7/7/2019,233
4_6_1_12,148,7/14/2019,212
4_6_1_12,147,7/21/2019,278
4_6_1_12,146,7/28/2019,312
4_6_1_12,145,8/4/2019,416
4_6_1_12,144,8/11/2019,526
4_6_1_12,143,8/18/2019,859
4_6_1_12,142,8/25/2019,500
4_6_1_12,141,9/1/2019,230
4_6_1_12,140,9/8/2019,196
4_6_1_12,139,9/15/2019,172
4_6_1_12,138,9/22/2019,188
4_6_1_12,137,9/29/2019,187
4_6_1_12,136,10/6/2019,180
4_6_1_12,135,10/13/2019,191
4_6_1_12,134,10/20/2019,189
4_6_1_12,133,10/27/2019,208
4_6_1_12,132,11/3/2019,263
4_6_1_12,131,11/10/2019,285
4_6_1_12,130,11/17/2019,301
4_6_1_12,129,11/24/2019,228
4_6_1_12,128,12/1/2019,254
4_6_1_12,127,12/8/2019,405
4_6_1_12,126,12/15/2019,435
4_6_1_12,125,12/22/2019,483
4_6_1_12,124,12/29/2019,422
4_6_1_12,123,1/5/2020,478
4_6_1_12,122,1/12/2020,192
4_6_1_12,121,1/19/2020,138
4_6_1_12,120,1/26/2020,178
4_6_1_12,119,2/2/2020,219
4_6_1_12,118,2/9/2020,226
4_6_1_12,117,2/16/2020,226
4_6_1_12,116,2/23/2020,203
4_6_1_12,115,3/1/2020,206
4_6_1_12,114,3/8/2020,249
4_6_1_12,113,3/15/2020,148
4_6_1_12,112,3/22/2020,75
4_6_1_12,111,3/29/2020,29
4_6_1_12,107,4/26/2020,3
4_6_1_12,106,5/3/2020,10
4_6_1_12,105,5/10/2020,10
4_6_1_12,104,5/17/2020,15
4_6_1_12,103,5/24/2020,14
4_6_1_12,102,5/31/2020,83
4_6_1_12,101,6/7/2020,95
4_6_1_12,100,6/14/2020,245
4_6_1_12,99,6/21/2020,297
4_6_1_12,98,6/28/2020,324
4_6_1_12,97,7/5/2020,259
4_6_1_12,96,7/12/2020,300
4_6_1_12,95,7/19/2020,232
4_6_1_12,94,7/26/2020,195
4_6_1_12,93,8/2/2020,214
4_6_1_12,92,8/9/2020,224
4_6_1_12,91,8/16/2020,200
4_6_1_12,90,8/23/2020,195
4_6_1_12,89,8/30/2020,262
4_6_1_12,88,9/6/2020,211
4_6_1_12,87,9/13/2020,210
4_6_1_12,86,9/20/2020,223
4_6_1_12,85,9/27/2020,233
4_6_1_12,84,10/4/2020,232
4_6_1_12,83,10/11/2020,221
4_6_1_12,82,10/18/2020,222
4_6_1_12,81,10/25/2020,236
4_6_1_12,80,11/1/2020,220
4_6_1_12,79,11/8/2020,241
4_6_1_12,78,11/15/2020,212
4_6_1_12,77,11/22/2020,173
4_6_1_12,76,11/29/2020,286
4_6_1_12,75,12/6/2020,365
4_6_1_12,74,12/13/2020,464
4_6_1_12,73,12/20/2020,377
4_6_1_12,72,12/27/2020,241
4_6_1_12,71,1/3/2021,408
4_6_1_12,70,1/10/2021,121
4_6_1_12,69,1/17/2021,51
4_6_1_12,68,1/24/2021,97
4_6_1_12,67,1/31/2021,126
4_6_1_12,66,2/7/2021,103
4_6_1_12,65,2/14/2021,139
4_6_1_12,64,2/21/2021,161
4_6_1_12,63,2/28/2021,152
4_6_1_12,62,3/7/2021,124
4_6_1_12,61,3/14/2021,180
4_6_1_12,60,3/21/2021,136
4_6_1_12,59,3/28/2021,131
4_6_1_12,58,4/4/2021,163
4_6_1_12,57,4/11/2021,150
4_6_1_12,56,4/18/2021,139
4_6_1_12,55,4/25/2021,163
4_6_1_12,54,5/2/2021,166
4_6_1_12,53,5/9/2021,195
4_6_1_12,52,5/16/2021,228
4_6_1_12,51,5/23/2021,182
4_6_1_12,50,5/30/2021,202
4_6_1_12,49,6/6/2021,204
4_6_1_12,48,6/13/2021,203
4_6_1_12,47,6/20/2021,136
4_6_1_12,46,6/27/2021,204
4_6_1_12,45,7/4/2021,252
4_6_1_12,44,7/11/2021,182
4_6_1_12,43,7/18/2021,196
4_6_1_12,42,7/25/2021,168
4_6_1_12,41,8/1/2021,174
4_6_1_12,40,8/8/2021,155
4_6_1_12,39,8/15/2021,179
4_6_1_12,38,8/22/2021,210
4_6_1_12,37,8/29/2021,205
4_6_1_12,36,9/5/2021,212
4_6_1_12,35,9/12/2021,241
4_6_1_12,34,9/19/2021,211
4_6_1_12,33,9/26/2021,192
4_6_1_12,32,10/3/2021,220
4_6_1_12,31,10/10/2021,166
4_6_1_12,30,10/17/2021,212
4_6_1_12,29,10/24/2021,214
4_6_1_12,28,10/31/2021,196
4_6_1_12,27,11/7/2021,247
4_6_1_12,26,11/14/2021,253
4_6_1_12,25,11/21/2021,190
4_6_1_12,24,11/28/2021,215
4_6_1_12,23,12/5/2021,331
4_6_1_12,22,12/12/2021,362
4_6_1_12,21,12/19/2021,484
4_6_1_12,20,12/26/2021,315
4_6_1_12,19,1/2/2022,487
4_6_1_12,18,1/9/2022,134
4_6_1_12,17,1/16/2022,101
4_6_1_12,16,1/23/2022,120
4_6_1_12,15,1/30/2022,149
4_6_1_12,14,2/6/2022,171
4_6_1_12,13,2/13/2022,200
4_6_1_12,12,2/20/2022,208
4_6_1_12,11,2/27/2022,230
4_6_1_12,10,3/6/2022,249
4_6_1_12,9,3/13/2022,225
4_6_1_12,8,3/20/2022,244
4_6_1_12,7,3/27/2022,288
4_6_1_12,6,4/3/2022,254
4_6_1_12,5,4/10/2022,170
4_6_1_12,4,4/17/2022,261
4_6_1_12,3,4/24/2022,322
4_6_1_12,2,5/1/2022,226
4_6_1_12,1,5/8/2022,182
4_6_2_11,157,5/12/2019,62
4_6_2_11,156,5/19/2019,131
4_6_2_11,155,5/26/2019,93
4_6_2_11,154,6/2/2019,92
4_6_2_11,153,6/9/2019,111
4_6_2_11,152,6/16/2019,108
4_6_2_11,151,6/23/2019,121
4_6_2_11,150,6/30/2019,109
4_6_2_11,149,7/7/2019,77
4_6_2_11,148,7/14/2019,133
4_6_2_11,147,7/21/2019,130
4_6_2_11,146,7/28/2019,168
4_6_2_11,145,8/4/2019,199
4_6_2_11,144,8/11/2019,321
4_6_2_11,143,8/18/2019,536
4_6_2_11,142,8/25/2019,267
4_6_2_11,141,9/1/2019,145
4_6_2_11,140,9/8/2019,105
4_6_2_11,139,9/15/2019,81
4_6_2_11,138,9/22/2019,92
4_6_2_11,137,9/29/2019,95
4_6_2_11,136,10/6/2019,87
4_6_2_11,135,10/13/2019,108
4_6_2_11,134,10/20/2019,99
4_6_2_11,133,10/27/2019,94
4_6_2_11,132,11/3/2019,81
4_6_2_11,131,11/10/2019,115
4_6_2_11,130,11/17/2019,137
4_6_2_11,129,11/24/2019,124
4_6_2_11,128,12/1/2019,159
4_6_2_11,127,12/8/2019,205
4_6_2_11,126,12/15/2019,217
4_6_2_11,125,12/22/2019,241
4_6_2_11,124,12/29/2019,204
4_6_2_11,123,1/5/2020,199
4_6_2_11,122,1/12/2020,110
4_6_2_11,121,1/19/2020,79
4_6_2_11,120,1/26/2020,96
4_6_2_11,119,2/2/2020,99
4_6_2_11,118,2/9/2020,108
4_6_2_11,117,2/16/2020,120
4_6_2_11,116,2/23/2020,121
4_6_2_11,115,3/1/2020,126
4_6_2_11,114,3/8/2020,100
4_6_2_11,113,3/15/2020,102
4_6_2_11,112,3/22/2020,27
4_6_2_11,111,3/29/2020,19
4_6_2_11,107,4/26/2020,5
4_6_2_11,106,5/3/2020,6
4_6_2_11,105,5/10/2020,6
4_6_2_11,104,5/17/2020,14
4_6_2_11,103,5/24/2020,10
4_6_2_11,102,5/31/2020,76
4_6_2_11,101,6/7/2020,73
4_6_2_11,100,6/14/2020,134
4_6_2_11,99,6/21/2020,166
4_6_2_11,98,6/28/2020,170
4_6_2_11,97,7/5/2020,144
4_6_2_11,96,7/12/2020,127
4_6_2_11,95,7/19/2020,112
4_6_2_11,94,7/26/2020,97
4_6_2_11,93,8/2/2020,79
4_6_2_11,92,8/9/2020,105
4_6_2_11,91,8/16/2020,68
4_6_2_11,90,8/23/2020,99
4_6_2_11,89,8/30/2020,98
4_6_2_11,88,9/6/2020,85
4_6_2_11,87,9/13/2020,94
4_6_2_11,86,9/20/2020,97
4_6_2_11,85,9/27/2020,96
4_6_2_11,84,10/4/2020,89
4_6_2_11,83,10/11/2020,109
4_6_2_11,82,10/18/2020,95
4_6_2_11,81,10/25/2020,79
4_6_2_11,80,11/1/2020,87
4_6_2_11,79,11/8/2020,100
4_6_2_11,78,11/15/2020,94
4_6_2_11,77,11/22/2020,73
4_6_2_11,76,11/29/2020,120
4_6_2_11,75,12/6/2020,144
4_6_2_11,74,12/13/2020,166
4_6_2_11,73,12/20/2020,207
4_6_2_11,72,12/27/2020,113
4_6_2_11,71,1/3/2021,133
4_6_2_11,70,1/10/2021,80
4_6_2_11,69,1/17/2021,30
4_6_2_11,68,1/24/2021,85
4_6_2_11,67,1/31/2021,81
4_6_2_11,66,2/7/2021,87
4_6_2_11,65,2/14/2021,89
4_6_2_11,64,2/21/2021,98
4_6_2_11,63,2/28/2021,96
4_6_2_11,62,3/7/2021,85
4_6_2_11,61,3/14/2021,106
4_6_2_11,60,3/21/2021,83
4_6_2_11,59,3/28/2021,83
4_6_2_11,58,4/4/2021,94
4_6_2_11,57,4/11/2021,80
4_6_2_11,56,4/18/2021,87
4_6_2_11,55,4/25/2021,114
4_6_2_11,54,5/2/2021,106
4_6_2_11,53,5/9/2021,109
4_6_2_11,52,5/16/2021,123
4_6_2_11,51,5/23/2021,97
4_6_2_11,50,5/30/2021,122
4_6_2_11,49,6/6/2021,109
4_6_2_11,48,6/13/2021,98
4_6_2_11,47,6/20/2021,97
4_6_2_11,46,6/27/2021,158
4_6_2_11,45,7/4/2021,112
4_6_2_11,44,7/11/2021,126
4_6_2_11,43,7/18/2021,108
4_6_2_11,42,7/25/2021,121
4_6_2_11,41,8/1/2021,100
4_6_2_11,40,8/8/2021,113
4_6_2_11,39,8/15/2021,123
4_6_2_11,38,8/22/2021,147
4_6_2_11,37,8/29/2021,138
4_6_2_11,36,9/5/2021,143
4_6_2_11,35,9/12/2021,123
4_6_2_11,34,9/19/2021,136
4_6_2_11,33,9/26/2021,115
4_6_2_11,32,10/3/2021,112
4_6_2_11,31,10/10/2021,110
4_6_2_11,30,10/17/2021,96
4_6_2_11,29,10/24/2021,85
4_6_2_11,28,10/31/2021,94
4_6_2_11,27,11/7/2021,120
4_6_2_11,26,11/14/2021,131
4_6_2_11,25,11/21/2021,129
4_6_2_11,24,11/28/2021,116
4_6_2_11,23,12/5/2021,149
4_6_2_11,22,12/12/2021,176
4_6_2_11,21,12/19/2021,230
4_6_2_11,20,12/26/2021,119
4_6_2_11,19,1/2/2022,194
4_6_2_11,18,1/9/2022,82
4_6_2_11,17,1/16/2022,73
4_6_2_11,16,1/23/2022,75
4_6_2_11,15,1/30/2022,55
4_6_2_11,14,2/6/2022,77
4_6_2_11,13,2/13/2022,83
4_6_2_11,12,2/20/2022,89
4_6_2_11,11,2/27/2022,75
4_6_2_11,10,3/6/2022,100
4_6_2_11,9,3/13/2022,111
4_6_2_11,8,3/20/2022,89
4_6_2_11,7,3/27/2022,106
4_6_2_11,6,4/3/2022,96
4_6_2_11,5,4/10/2022,88
4_6_2_11,4,4/17/2022,77
4_6_2_11,3,4/24/2022,92
4_6_2_11,2,5/1/2022,86
4_6_2_11,1,5/8/2022,69
4_6_2_12,157,5/12/2019,128
4_6_2_12,156,5/19/2019,167
4_6_2_12,155,5/26/2019,100
4_6_2_12,154,6/2/2019,112
4_6_2_12,153,6/9/2019,139
4_6_2_12,152,6/16/2019,160
4_6_2_12,151,6/23/2019,141
4_6_2_12,150,6/30/2019,163
4_6_2_12,149,7/7/2019,111
4_6_2_12,148,7/14/2019,139
4_6_2_12,147,7/21/2019,144
4_6_2_12,146,7/28/2019,219
4_6_2_12,145,8/4/2019,337
4_6_2_12,144,8/11/2019,537
4_6_2_12,143,8/18/2019,915
4_6_2_12,142,8/25/2019,450
4_6_2_12,141,9/1/2019,178
4_6_2_12,140,9/8/2019,124
4_6_2_12,139,9/15/2019,111
4_6_2_12,138,9/22/2019,99
4_6_2_12,137,9/29/2019,138
4_6_2_12,136,10/6/2019,101
4_6_2_12,135,10/13/2019,110
4_6_2_12,134,10/20/2019,140
4_6_2_12,133,10/27/2019,134
4_6_2_12,132,11/3/2019,138
4_6_2_12,131,11/10/2019,160
4_6_2_12,130,11/17/2019,206
4_6_2_12,129,11/24/2019,121
4_6_2_12,128,12/1/2019,159
4_6_2_12,127,12/8/2019,226
4_6_2_12,126,12/15/2019,237
4_6_2_12,125,12/22/2019,303
4_6_2_12,124,12/29/2019,279
4_6_2_12,123,1/5/2020,375
4_6_2_12,122,1/12/2020,173
4_6_2_12,121,1/19/2020,143
4_6_2_12,120,1/26/2020,133
4_6_2_12,119,2/2/2020,124
4_6_2_12,118,2/9/2020,138
4_6_2_12,117,2/16/2020,152
4_6_2_12,116,2/23/2020,166
4_6_2_12,115,3/1/2020,187
4_6_2_12,114,3/8/2020,195
4_6_2_12,113,3/15/2020,107
4_6_2_12,112,3/22/2020,52
4_6_2_12,111,3/29/2020,24
4_6_2_12,108,4/19/2020,1
4_6_2_12,107,4/26/2020,7
4_6_2_12,106,5/3/2020,7
4_6_2_12,105,5/10/2020,12
4_6_2_12,104,5/17/2020,8
4_6_2_12,103,5/24/2020,12
4_6_2_12,102,5/31/2020,93
4_6_2_12,101,6/7/2020,102
4_6_2_12,100,6/14/2020,170
4_6_2_12,99,6/21/2020,221
4_6_2_12,98,6/28/2020,240
4_6_2_12,97,7/5/2020,204
4_6_2_12,96,7/12/2020,201
4_6_2_12,95,7/19/2020,165
4_6_2_12,94,7/26/2020,151
4_6_2_12,93,8/2/2020,179
4_6_2_12,92,8/9/2020,151
4_6_2_12,91,8/16/2020,137
4_6_2_12,90,8/23/2020,122
4_6_2_12,89,8/30/2020,144
4_6_2_12,88,9/6/2020,102
4_6_2_12,87,9/13/2020,126
4_6_2_12,86,9/20/2020,142
4_6_2_12,85,9/27/2020,100
4_6_2_12,84,10/4/2020,115
4_6_2_12,83,10/11/2020,134
4_6_2_12,82,10/18/2020,109
4_6_2_12,81,10/25/2020,117
4_6_2_12,80,11/1/2020,124
4_6_2_12,79,11/8/2020,138
4_6_2_12,78,11/15/2020,125
4_6_2_12,77,11/22/2020,84
4_6_2_12,76,11/29/2020,143
4_6_2_12,75,12/6/2020,210
4_6_2_12,74,12/13/2020,285
4_6_2_12,73,12/20/2020,287
4_6_2_12,72,12/27/2020,187
4_6_2_12,71,1/3/2021,278
4_6_2_12,70,1/10/2021,77
4_6_2_12,69,1/17/2021,76
4_6_2_12,68,1/24/2021,69
4_6_2_12,67,1/31/2021,97
4_6_2_12,66,2/7/2021,116
4_6_2_12,65,2/14/2021,131
4_6_2_12,64,2/21/2021,180
4_6_2_12,63,2/28/2021,171
4_6_2_12,62,3/7/2021,132
4_6_2_12,61,3/14/2021,155
4_6_2_12,60,3/21/2021,109
4_6_2_12,59,3/28/2021,116
4_6_2_12,58,4/4/2021,136
4_6_2_12,57,4/11/2021,136
4_6_2_12,56,4/18/2021,134
4_6_2_12,55,4/25/2021,161
4_6_2_12,54,5/2/2021,151
4_6_2_12,53,5/9/2021,167
4_6_2_12,52,5/16/2021,182
4_6_2_12,51,5/23/2021,166
4_6_2_12,50,5/30/2021,179
4_6_2_12,49,6/6/2021,178
4_6_2_12,48,6/13/2021,162
4_6_2_12,47,6/20/2021,148
4_6_2_12,46,6/27/2021,180
4_6_2_12,45,7/4/2021,177
4_6_2_12,44,7/11/2021,142
4_6_2_12,43,7/18/2021,148
4_6_2_12,42,7/25/2021,118
4_6_2_12,41,8/1/2021,139
4_6_2_12,40,8/8/2021,149
4_6_2_12,39,8/15/2021,161
4_6_2_12,38,8/22/2021,228
4_6_2_12,37,8/29/2021,167
4_6_2_12,36,9/5/2021,167
4_6_2_12,35,9/12/2021,186
4_6_2_12,34,9/19/2021,132
4_6_2_12,33,9/26/2021,175
4_6_2_12,32,10/3/2021,147
4_6_2_12,31,10/10/2021,145
4_6_2_12,30,10/17/2021,134
4_6_2_12,29,10/24/2021,141
4_6_2_12,28,10/31/2021,104
4_6_2_12,27,11/7/2021,163
4_6_2_12,26,11/14/2021,162
4_6_2_12,25,11/21/2021,128
4_6_2_12,24,11/28/2021,156
4_6_2_12,23,12/5/2021,208
4_6_2_12,22,12/12/2021,274
4_6_2_12,21,12/19/2021,298
4_6_2_12,20,12/26/2021,182
4_6_2_12,19,1/2/2022,339
4_6_2_12,18,1/9/2022,103
4_6_2_12,17,1/16/2022,80
4_6_2_12,16,1/23/2022,86
4_6_2_12,15,1/30/2022,104
4_6_2_12,14,2/6/2022,118
4_6_2_12,13,2/13/2022,126
4_6_2_12,12,2/20/2022,158
4_6_2_12,11,2/27/2022,148
4_6_2_12,10,3/6/2022,189
4_6_2_12,9,3/13/2022,201
4_6_2_12,8,3/20/2022,198
4_6_2_12,7,3/27/2022,229
4_6_2_12,6,4/3/2022,168
4_6_2_12,5,4/10/2022,149
4_6_2_12,4,4/17/2022,183
4_6_2_12,3,4/24/2022,208
4_6_2_12,2,5/1/2022,173
4_6_2_12,1,5/8/2022,115
4_8_1_10,157,5/12/2019,91
4_8_1_10,156,5/19/2019,153
4_8_1_10,155,5/26/2019,114
4_8_1_10,154,6/2/2019,123
4_8_1_10,153,6/9/2019,135
4_8_1_10,152,6/16/2019,162
4_8_1_10,151,6/23/2019,186
4_8_1_10,150,6/30/2019,201
4_8_1_10,149,7/7/2019,156
4_8_1_10,148,7/14/2019,139
4_8_1_10,147,7/21/2019,154
4_8_1_10,146,7/28/2019,136
4_8_1_10,145,8/4/2019,129
4_8_1_10,144,8/11/2019,120
4_8_1_10,143,8/18/2019,141
4_8_1_10,142,8/25/2019,108
4_8_1_10,141,9/1/2019,122
4_8_1_10,140,9/8/2019,140
4_8_1_10,139,9/15/2019,115
4_8_1_10,138,9/22/2019,104
4_8_1_10,137,9/29/2019,113
4_8_1_10,136,10/6/2019,115
4_8_1_10,135,10/13/2019,119
4_8_1_10,134,10/20/2019,118
4_8_1_10,133,10/27/2019,105
4_8_1_10,132,11/3/2019,115
4_8_1_10,131,11/10/2019,121
4_8_1_10,130,11/17/2019,127
4_8_1_10,129,11/24/2019,147
4_8_1_10,128,12/1/2019,151
4_8_1_10,127,12/8/2019,205
4_8_1_10,126,12/15/2019,150
4_8_1_10,125,12/22/2019,158
4_8_1_10,124,12/29/2019,120
4_8_1_10,123,1/5/2020,99
4_8_1_10,122,1/12/2020,82
4_8_1_10,121,1/19/2020,46
4_8_1_10,120,1/26/2020,75
4_8_1_10,119,2/2/2020,72
4_8_1_10,118,2/9/2020,95
4_8_1_10,117,2/16/2020,112
4_8_1_10,116,2/23/2020,76
4_8_1_10,115,3/1/2020,78
4_8_1_10,114,3/8/2020,95
4_8_1_10,113,3/15/2020,60
4_8_1_10,112,3/22/2020,26
4_8_1_10,111,3/29/2020,12
4_8_1_10,107,4/26/2020,1
4_8_1_10,106,5/3/2020,3
4_8_1_10,105,5/10/2020,3
4_8_1_10,104,5/17/2020,7
4_8_1_10,103,5/24/2020,5
4_8_1_10,102,5/31/2020,29
4_8_1_10,101,6/7/2020,37
4_8_1_10,100,6/14/2020,86
4_8_1_10,99,6/21/2020,105
4_8_1_10,98,6/28/2020,115
4_8_1_10,97,7/5/2020,102
4_8_1_10,96,7/12/2020,122
4_8_1_10,95,7/19/2020,124
4_8_1_10,94,7/26/2020,112
4_8_1_10,93,8/2/2020,114
4_8_1_10,92,8/9/2020,110
4_8_1_10,91,8/16/2020,80
4_8_1_10,90,8/23/2020,104
4_8_1_10,89,8/30/2020,97
4_8_1_10,88,9/6/2020,78
4_8_1_10,87,9/13/2020,100
4_8_1_10,86,9/20/2020,101
4_8_1_10,85,9/27/2020,96
4_8_1_10,84,10/4/2020,96
4_8_1_10,83,10/11/2020,87
4_8_1_10,82,10/18/2020,85
4_8_1_10,81,10/25/2020,92
4_8_1_10,80,11/1/2020,76
4_8_1_10,79,11/8/2020,103
4_8_1_10,78,11/15/2020,88
4_8_1_10,77,11/22/2020,88
4_8_1_10,76,11/29/2020,97
4_8_1_10,75,12/6/2020,106
4_8_1_10,74,12/13/2020,137
4_8_1_10,73,12/20/2020,125
4_8_1_10,72,12/27/2020,78
4_8_1_10,71,1/3/2021,84
4_8_1_10,70,1/10/2021,45
4_8_1_10,69,1/17/2021,35
4_8_1_10,68,1/24/2021,71
4_8_1_10,67,1/31/2021,61
4_8_1_10,66,2/7/2021,90
4_8_1_10,65,2/14/2021,71
4_8_1_10,64,2/21/2021,83
4_8_1_10,63,2/28/2021,75
4_8_1_10,62,3/7/2021,83
4_8_1_10,61,3/14/2021,83
4_8_1_10,60,3/21/2021,89
4_8_1_10,59,3/28/2021,71
4_8_1_10,58,4/4/2021,80
4_8_1_10,57,4/11/2021,104
4_8_1_10,56,4/18/2021,92
4_8_1_10,55,4/25/2021,89
4_8_1_10,54,5/2/2021,78
4_8_1_10,53,5/9/2021,85
4_8_1_10,52,5/16/2021,120
4_8_1_10,51,5/23/2021,99
4_8_1_10,50,5/30/2021,100
4_8_1_10,49,6/6/2021,89
4_8_1_10,48,6/13/2021,94
4_8_1_10,47,6/20/2021,114
4_8_1_10,46,6/27/2021,121
4_8_1_10,45,7/4/2021,112
4_8_1_10,44,7/11/2021,123
4_8_1_10,43,7/18/2021,136
4_8_1_10,42,7/25/2021,122
4_8_1_10,41,8/1/2021,109
4_8_1_10,40,8/8/2021,113
4_8_1_10,39,8/15/2021,92
4_8_1_10,38,8/22/2021,78
4_8_1_10,37,8/29/2021,85
4_8_1_10,36,9/5/2021,89
4_8_1_10,35,9/12/2021,94
4_8_1_10,34,9/19/2021,112
4_8_1_10,33,9/26/2021,92
4_8_1_10,32,10/3/2021,106
4_8_1_10,31,10/10/2021,93
4_8_1_10,30,10/17/2021,100
4_8_1_10,29,10/24/2021,112
4_8_1_10,28,10/31/2021,107
4_8_1_10,27,11/7/2021,102
4_8_1_10,26,11/14/2021,92
4_8_1_10,25,11/21/2021,102
4_8_1_10,24,11/28/2021,112
4_8_1_10,23,12/5/2021,144
4_8_1_10,22,12/12/2021,170
4_8_1_10,21,12/19/2021,161
4_8_1_10,20,12/26/2021,100
4_8_1_10,19,1/2/2022,141
4_8_1_10,18,1/9/2022,59
4_8_1_10,17,1/16/2022,52
4_8_1_10,16,1/23/2022,79
4_8_1_10,15,1/30/2022,67
4_8_1_10,14,2/6/2022,65
4_8_1_10,13,2/13/2022,77
4_8_1_10,12,2/20/2022,97
4_8_1_10,11,2/27/2022,66
4_8_1_10,10,3/6/2022,86
4_8_1_10,9,3/13/2022,103
4_8_1_10,8,3/20/2022,94
4_8_1_10,7,3/27/2022,84
4_8_1_10,6,4/3/2022,65
4_8_1_10,5,4/10/2022,80
4_8_1_10,4,4/17/2022,88
4_8_1_10,3,4/24/2022,94
4_8_1_10,2,5/1/2022,78
4_8_1_10,1,5/8/2022,81
4_8_1_11,157,5/12/2019,125
4_8_1_11,156,5/19/2019,211
4_8_1_11,155,5/26/2019,170
4_8_1_11,154,6/2/2019,151
4_8_1_11,153,6/9/2019,211
4_8_1_11,152,6/16/2019,294
4_8_1_11,151,6/23/2019,361
4_8_1_11,150,6/30/2019,426
4_8_1_11,149,7/7/2019,298
4_8_1_11,148,7/14/2019,214
4_8_1_11,147,7/21/2019,202
4_8_1_11,146,7/28/2019,199
4_8_1_11,145,8/4/2019,186
4_8_1_11,144,8/11/2019,212
4_8_1_11,143,8/18/2019,223
4_8_1_11,142,8/25/2019,158
4_8_1_11,141,9/1/2019,144
4_8_1_11,140,9/8/2019,167
4_8_1_11,139,9/15/2019,121
4_8_1_11,138,9/22/2019,159
4_8_1_11,137,9/29/2019,164
4_8_1_11,136,10/6/2019,153
4_8_1_11,135,10/13/2019,165
4_8_1_11,134,10/20/2019,177
4_8_1_11,133,10/27/2019,112
4_8_1_11,132,11/3/2019,169
4_8_1_11,131,11/10/2019,141
4_8_1_11,130,11/17/2019,205
4_8_1_11,129,11/24/2019,185
4_8_1_11,128,12/1/2019,245
4_8_1_11,127,12/8/2019,343
4_8_1_11,126,12/15/2019,296
4_8_1_11,125,12/22/2019,259
4_8_1_11,124,12/29/2019,194
4_8_1_11,123,1/5/2020,161
4_8_1_11,122,1/12/2020,141
4_8_1_11,121,1/19/2020,102
4_8_1_11,120,1/26/2020,92
4_8_1_11,119,2/2/2020,104
4_8_1_11,118,2/9/2020,129
4_8_1_11,117,2/16/2020,139
4_8_1_11,116,2/23/2020,133
4_8_1_11,115,3/1/2020,117
